diggCount,followerCount,followingCount,heartCount,videoCount,downloadSetting,duetSetting,nickname,openFavorite,signature,stitchSetting,uniqueId,verified,fake
-0.20708998712270674,-0.0869422741298775,-0.35963528649877774,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,riafenitmeosub,False,True
-0.18097085544087316,-0.08690275453231577,3.859626820064371,-0.08902466133230527,-0.20094081539313707,0,0,HILDA,True,,0,giyokapsno008738clbs,False,True
-0.1622439308388038,-0.08685483702027219,0.4088887194954388,-0.08902466133230527,-0.20094081539313707,0,0,Tanjid137,False,,0,tanjid137,False,False
-0.15914624406252165,2.2842276516336124,-0.4880854744694825,0.849221593575809,0.8872633031333971,0,0,adidas,False,,0,adidas,True,False
-0.17766196274802631,-0.0869472140795727,-0.2394581614821184,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,hajidutytacemo,False,True
-0.1753386976658147,-0.08694672008460319,-0.18459469136581738,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,kicohunufoguje,False,True
-0.18209728699588484,-0.08692004435624903,3.839597299228261,-0.08902466133230527,-0.20094081539313707,0,0,qmjsuprfb45641opwtc,True,,0,qmjsuprfb45641opwtc,False,True
-0.18984150393659022,-0.0869472140795727,-0.24642495133815662,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,ijebajiryg779,False,True
-0.18181567910713192,-0.08694820206951176,-0.24163528331213033,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,avyfetixecokus,False,True
-0.17857718838647332,-0.08686274093978454,-0.44280134040523406,-0.08902466133230527,-0.20094081539313707,0,0,enzafontana6,False,,0,enzafontana6,False,False
-0.1535140862874632,-0.08685236704542458,-0.43888252111121256,-0.08902466133230527,-0.20094081539313707,0,0,Talya Pereira940,False,,0,talyapereira940,False,False
0.4630663861370611,3.9638105480066583,-0.10883085168140169,16.468080041617153,8.872263301743654,0,0,Bobby Moore,False,📧 Bobby@studio71creator.com,0,bobbymoore44,True,False
-0.18139326727400254,-0.0869472140795727,-0.24773122443616377,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,asupofoduhe372,False,True
-0.19519205382289576,-0.08684989707057698,-0.39577550887697605,-0.08901856118338723,-0.12355741140902797,0,0,angeladasilvia,False,,0,angeladasilvia,False,False
-0.1810412574130614,-0.08694820206951176,-0.262535652880245,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,fagivefefu915,False,True
-0.18392773827277886,-0.08694820206951176,-0.25382716556019724,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,bevujybajoki235,False,True
-0.19793773073823676,-0.08693585219527372,-0.47023307546338455,-0.08902466133230527,-0.20094081539313707,0,0,Andrea Petrecca492,False,,0,andreapetrecca492,False,False
-0.187025425049061,-0.08672294036340995,-0.2277017036000539,-0.08902370141039431,-0.19610435264413026,0,0,cloudyxx,False,"✦: ⌗ marty 🌷✿
⤷‧₊˚ :: stay safe!🎀
— not impersonating🩰 <3",0,.cloudyxxx_,False,False
-0.16766488269729757,-0.0869472140795727,-0.2503437706321781,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,epemihiwyjis638,False,True
-0.18371653235621416,-0.0869472140795727,-0.16238804869969553,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,onidocaquxyco,False,True
-0.1822380909402613,-0.0869472140795727,-0.25774598485421873,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,lymyrylyra138,False,True
-0.1890670822425197,-0.08694770807454223,-0.24381240514214228,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,cicagudukygav,False,True
-0.18618060138280224,-0.08694820206951176,-0.25382716556019724,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,iqavesetefoca,False,True
-0.2065267713452009,-0.08668193878093967,-0.13626258673955222,-0.08902456843663648,-0.19126788989512344,0,0,Romaroma,False,,0,maurizioroma41,False,False
-0.17681713908176755,-0.08694820206951176,-0.21855779191400374,-0.08902463036708234,-0.20094081539313707,0,0,Tik Toker,False,,0,maxokalaherer,False,True
-0.1877294447709433,-0.08691806837637095,3.715065930551578,-0.08902466133230527,-0.20094081539313707,0,0,LORETTA,True,,0,pgyiyqmc2058270fapgqy,False,True
-0.17632432527644995,-0.0869472140795727,-0.24990834626617572,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,inykegajewykud,False,True
-0.20413310429080106,-0.08645914704968548,0.010475424603252884,-0.08902020234020275,-0.17675850164810297,0,0,subway_surf,False,,0,subway_surf1029,False,False
0.0017222623875854438,-0.08690374252225481,-0.42364266830112896,-0.08902466133230527,-0.20094081539313707,0,0,Xeniã Chierchiã,False,,0,xenia.chierchia,False,False
-0.18237889488463777,-0.08694573209466415,-0.18894893502584126,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,omotokihobe598,False,True
-0.18660301321593162,-0.0869472140795727,-0.18851351065983887,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,coqemipebezaj,False,True
-0.20180983920858944,-0.08648631677300916,-0.4832958064434562,-0.08902360851472552,-0.20094081539313707,0,0,😜💣💣,False,,0,giordano_carlo,False,False
2.3344212088724206,-0.0860135635871771,-0.4445430378692436,-0.08600864861850824,-0.19610435264413026,3,0,☆,False,..,0,._.6q,False,False
-0.1780843745811557,-0.08694820206951176,-0.2394581614821184,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,otokyletowaq313,False,True
-0.19103833746379015,-0.0864640869993807,-0.4062256936610334,-0.08902280341892922,-0.19610435264413026,0,0,Mimi,False,🦚,0,bgmama08,False,False
-0.19448803410101345,-0.08692449031097473,-0.46587883180336065,-0.08902466133230527,-0.20094081539313707,0,0,jolanda zaccaria,False,,0,jolandazaccaria,False,False
-0.058471423833351785,-0.08655942802849835,0.6379219360126954,-0.08902466133230527,-0.20094081539313707,0,0,user4212242456414,False,,0,user4212242456414,False,False
-0.18618060138280224,-0.08694770807454223,-0.2594876823182283,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,ywapukijirade,False,True
-0.18188608107932017,-0.08694770807454223,-0.2616648041482402,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,amulemivune523,False,True
-0.18202688502369663,-0.08666217898215882,-0.3256721859505914,-0.08900694922478689,-0.05584693292293251,0,0,Assunta Ranieri,False,❤️,0,assuntaranieri,False,False
-0.17287462863922665,0.08560424078434267,-0.4127570591510692,0.539569364233197,4.766106427836865,0,0,VERSUS,False,The coldest moments in football and culture 🤝,0,vsrsus,True,False
-0.19103833746379015,-0.0858984627592786,-0.48286038207745385,-0.0845223179176637,-0.1332303369070416,0,0,Footballskillz,False,"Football edits 
Road to 100k
😮💨
Spam like = block ❌",0,footballsk1llz_,False,False
-0.20708998712270674,-0.08693881616509085,-0.35615189157075866,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,algerarowli,False,True
-0.20708998712270674,-0.08694672008460319,-0.25687513612221397,-0.08902466133230527,-0.14773972515406206,0,0,micnisualnywhi,False,,0,micnisualnywhi,False,True
-0.17604271738769703,-0.08694770807454223,-0.17719247714377676,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,zyrucyhatu148,False,True
-0.006162758497496392,-0.08648187081828347,-0.4323511556211767,-0.08878328741953272,-0.017155230930877962,3,3,Francesca Campanelli,False,💙,3,kekka_campanelli,False,False
-0.1761835213320735,-0.08694820206951176,-0.17719247714377676,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,bapolugawuz208,False,True
-0.1801260317746144,-0.0869472140795727,-0.2573105604882163,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,atafewyhuny215,False,True
-0.17752115880364985,-0.0869472140795727,-0.17762790150977917,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,gozatejacumor,False,True
-0.14654429104082836,-0.08156365690172758,-0.4750227434894108,-0.07410561692257824,0.2295043692684698,0,0,fragrance fanatic,False,"Instagram - fragrance_fanatic06 DMs are open 
The best fragrance samples ⬇️",0,fragrance_fanatic,False,False
-0.20708998712270674,-0.08691559840152334,-0.4885208988354849,-0.08902466133230527,-0.20094081539313707,0,0,TendenzeModa Nola,False,,0,tendenzemodanola,False,False
-0.17062176552920325,-0.08694622608963366,-0.24990834626617572,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,ojuzeqewuwury,False,True
-0.1849133658834141,-0.08694770807454223,-0.24511867824014946,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,bijuwosifo123,False,True
-0.1826605027733907,-0.08694820206951176,-0.2542625899261996,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,coleqabopide888,False,True
-0.2006130056813895,-0.08693980415502989,-0.4806832602474419,-0.08902466133230527,-0.20094081539313707,0,0,raimundomorais758,False,,0,raimundomorais758,False,False
-0.17526829569362648,-0.0869195503612795,2.99356775608562,-0.08902466133230527,-0.20094081539313707,0,0,user67442750911,True,,0,pujxmvr62331apqe,False,True
-0.19934577018200136,0.40704676745197244,-0.4571703444833129,1.2022251350263864,5.2545891654865535,0,0,VOGUE Germany,False,The official TikTok of VOGUE Germany,0,voguegermany,True,False
-0.18259010080120247,-0.08694770807454223,-0.2516500437301853,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,cadymuxabu419,False,True
-0.15273966459339267,-0.0868780547838397,-0.35528104283875384,-0.08902453747141355,-0.19610435264413026,0,0,Andrea Ferraro5620,False,,0,andreaferraro5620,False,False
-0.19652969129447215,0.8516422400213082,-0.45368694955529376,0.22062756801030664,-0.046174007424918874,0,0,Quevedo,False,,0,quevedoyouknow,True,False
-0.1057815491438428,-0.08691510440655381,3.860497668796376,-0.08902466133230527,-0.20094081539313707,0,0,Katherine,True,,0,xdyblgbd305619hedy,False,True
-0.20708998712270674,-0.08694770807454223,-0.25687513612221397,-0.08902466133230527,-0.14773972515406206,0,0,faibatpastsaka,False,,0,faibatpastsaka,False,True
-0.20511873190143629,-0.08693585219527372,-0.4793769871494347,-0.08902466133230527,-0.20094081539313707,0,0,marianapolitano106,False,,0,marianapolitano106,False,False
-0.1620327249222391,-0.08694672008460319,-0.23728103965210645,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,xeverahawurag,False,True
-0.20708998712270674,-0.0869472140795727,-0.3740042905768566,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,lisrapeptofe,False,True
0.15364971836978725,-0.08686718689451023,-0.4223363952031218,-0.08902398009740073,-0.19610435264413026,0,0,gessicanabate45,False,,0,gessicanabate,False,False
0.029601443374124792,-0.08678271375472206,-0.09576812070133003,-0.08902072874899263,-0.16708557615008934,0,0,Francesco de Falco,False,,0,francedef,False,False
-0.187940650687508,-0.08694672008460319,-0.2394581614821184,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,fuwanokuwazer,False,True
-0.18040763966336731,-0.08694820206951176,-0.24947292190017334,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,agukovakyguqog,False,True
-0.1794924140249203,-0.08659400767636485,-0.13365004054353788,-0.08898431364682194,-0.09453863491498705,0,0,Abo Gbl,False,,0,abogbl0,False,False
-0.18097085544087316,-0.08694770807454223,-0.2268308548680491,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,miholuseqa750,False,True
-0.1808300514964967,-0.08694770807454223,-0.2555688630242068,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,erusagitabihy,False,True
-0.1863918072993669,-0.0869472140795727,-0.26210022851424264,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,hejusumeqasy817,False,True
-0.20708998712270674,-0.08694672008460319,-0.37095632001483986,-0.08902463036708234,-0.20094081539313707,0,0,Tik Toker,False,,0,zdejeninfarbard,False,True
-0.18251969882901423,-0.08694820206951176,-0.18633638882982695,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,ubyqecimij558,False,True
-0.20680837923395382,-0.0866043815707248,-0.43409285308518625,-0.08866236822397443,0.09891987504528568,0,0,MrRexCasino.com,False,The World 🌎 Leading Playhouse🎲 MrRex.com🤵Fully Licensed and Regulated👩‍🎓,0,mrrex_casino_sports,False,False
-0.1849133658834141,-0.08694770807454223,-0.1798050233397911,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,ugylocanut660,False,True
-0.20708998712270674,-0.0869472140795727,-0.38010023170089,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,sangpornnalviting,False,True
-0.18850386646501385,-0.08694672008460319,-0.2555688630242068,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,eqyhanefazulev,False,True
-0.2067379772617656,-0.08690176654237673,-0.48286038207745385,-0.08902466133230527,-0.20094081539313707,0,0,Italia Vona,False,,0,italiavona,False,False
-0.12098837513650063,-0.08669280667026914,0.17332413748814637,-0.08902029523587154,-0.16708557615008934,0,0,Angelo Nappi,False,,0,angelonappi2,False,False
-0.18716622899343746,-0.08694770807454223,-0.16674229235971944,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,xagibazipe898,False,True
-0.20708998712270674,-0.0867906176742344,-0.06964265874118669,-0.08902051199243209,-0.17675850164810297,0,0,NORA MARINELLI,False,,0,marinelli40,False,False
-0.20251385893047175,-0.086907694482011,-0.47066849982938697,-0.08901750836580746,0.5583838362009335,0,0,Diabolik,False,,0,alfonsopiscitelli60,False,False
-0.04769992208855249,-0.08619683572086957,-0.47153934856139174,-0.08181595743320927,0.031209396559190226,3,3,Lexi,False,Clinically insane💞,3,dontlexime,False,False
-0.1957552696004016,-0.08693041825060897,2.5485640540311785,-0.08902466133230527,-0.20094081539313707,0,0,user07499690321,True,,0,xbetnoq91306qra,False,True
-0.20476672204049512,-0.08680296754847244,-0.48286038207745385,-0.08831865424940412,-0.17192203889909616,0,0,fifa🔛🔝,False,"50✅
100✅
200✅
500❌
1000❌",0,fifa_rtg193,False,False
-0.18329412052308477,-0.08694770807454223,-0.24424782950814466,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,rybawohanisij,False,True
-0.18301251263433185,-0.0869472140795727,-0.24598952697215423,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,ohinipyjufurav,False,True
0.2490443906848398,-0.08672837430807469,-0.20680133403193923,-0.08897861604580203,0.7131506441691516,0,0,Fenizia Moschiano,False,,0,feniziamoschiano,False,False
-0.18984150393659022,-0.08694770807454223,-0.1798050233397911,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,eliloniqeqyf751,False,True
-0.1828717086899554,-0.08694770807454223,-0.26122937978223787,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,tamosukiqohy987,False,True
-0.13021103349315885,-0.0868894166681387,-0.4140633322490764,-0.08902348465383378,-0.19610435264413026,0,0,asadojla3,False,,0,asadojla3,False,False
-0.20708998712270674,-0.08694770807454223,-0.25643971175621155,-0.08902466133230527,-0.14773972515406206,0,0,ultefineaxe,False,,0,ultefineaxe,False,True
-0.20504832992924804,-0.08693288822545658,-0.4819895333454491,-0.08902466133230527,-0.20094081539313707,0,0,carol,False,,0,iole569,False,False
-0.20708998712270674,-0.08694276812484701,-0.48634377700547293,-0.08902466133230527,-0.20094081539313707,0,0,dottpietromazzocc,False,,0,dottpietromazzocc,False,False
-0.182449296856826,-0.0869472140795727,-0.17327365784975526,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,ewazacaryfi367,False,True
-0.16667925508666234,-0.0868755848089921,-0.3300264296106153,-0.08902466133230527,-0.20094081539313707,0,0,vittoriocardarop5,False,,0,vittoriocardarop5,False,False
-0.18118206135743786,-0.0869472140795727,-0.2542625899261996,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,ezoxovywon918,False,True
-0.2005426037092013,-0.08693288822545658,1.578873990943858,-0.08902466133230527,-0.20094081539313707,0,0,user76998576803,True,,0,ymiruend397728tpliyh,False,True
-0.18026683571899085,-0.0869195503612795,3.8430806941562805,-0.08902466133230527,-0.20094081539313707,0,0,mvqguc823220qskyhv,True,,0,mvqguc823220qskyhv,False,True
-0.1803372376911791,-0.0869472140795727,-0.25687513612221397,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,okuhewyvobifiw,False,True
-0.17217060891734431,-0.0869472140795727,-0.23423306909008973,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,ycesukuzafudu,False,True
-0.1828717086899554,-0.0869472140795727,-0.2150743969859846,-0.08902459940185942,-0.20094081539313707,0,0,Tik Toker,False,,0,takyxikyfa704,False,True
-0.17702834499833225,-0.08694770807454223,-0.1710965360197433,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,fymypyzyfeg939,False,True
-0.1837869343284024,-0.08694770807454223,-0.19417402741786993,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,yfitagowoq775,False,True
-0.1796332179692968,-0.08691559840152334,3.853095454574335,-0.08902466133230527,-0.20094081539313707,0,0,rlavludh867662nbjpqf,True,,0,rlavludh867662nbjpqf,False,True
-0.18512457179997877,-0.08694770807454223,-0.2512146193641829,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,olivegofujun820,False,True
-0.1794924140249203,-0.08694820206951176,-0.2303142497960682,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,qymefyxywamib,False,True
-0.1773803548592734,-0.08691658639146238,3.841774421058273,-0.08902466133230527,-0.20094081539313707,0,0,bnzpfkuqsn6022plkzce,True,,0,bnzpfkuqsn6022plkzce,False,True
-0.1829421106621436,-0.08694672008460319,-0.15759838067366927,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,idajybyxuwodug,False,True
-0.18111165938524962,-0.08694770807454223,-0.16108177560168838,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,xoxylejoxysaqe,False,True
-0.04530625503415265,-0.08689781458262057,-0.468491377999375,-0.08901778705281388,-0.19126788989512344,0,0,1️⃣4️⃣,False,🥷❗️,0,pietromargarita,False,False
-0.13844806423918182,-0.0858707990409854,-0.484166655175461,-0.08804616028758262,1.5595316252453448,0,0,Haythem Shika Algaza,False,,0,haythemshikaalgazal,False,False
-0.20708998712270674,-0.08694474410472511,-0.3483142529827156,-0.08902466133230527,-0.20094081539313707,0,0,Tik Toker,False,,0,wayblocomtiter,False,True
